goldEarned,totalDamageTaken,magicDamageDealtToChampions,visionScore,physicalDamageDealtToChampions,deaths,turretKills,teamPosition_BOTTOM,teamPosition_JUNGLE,teamPosition_MIDDLE,teamPosition_TOP,teamPosition_UTILITY,championName,cluster
0.5710934806581071,0.2966900341419385,0.5709368247870861,0.04156115569085245,0.8474167267024673,0.33349148549647567,0.19433352348355198,1.0,0.0,0.0,0.0,0.0,Ezreal,5
0.5213681924967367,0.754309177028943,0.8472564439232976,0.4564436698533739,0.013146321736015154,0.6275200056783693,0.0,0.0,1.0,0.0,0.0,0.0,FiddleSticks,14
0.5108255201281643,0.6951176475560282,0.1823888318523464,0.043529183431695845,0.7947478132832541,0.8690139956283531,0.3395631077205189,0.0,0.0,0.0,1.0,0.0,Fiora,2
0.5674293800049229,0.4270888528914111,0.8335040289484158,0.04553578911591036,0.32416456998762166,0.8086055935065732,0.12245387011742152,0.0,0.0,1.0,0.0,0.0,Fizz,11
0.41868072692147784,0.49302984010888606,0.8863426135057965,0.047692822548070224,0.04512444292133411,0.7413957607375846,0.0,0.0,0.0,1.0,0.0,0.0,Galio,11
0.7141895976263933,0.3816169817927083,0.3458785229842824,0.04944820951556389,0.8112925911136334,0.22756150167464811,0.1780798535054775,0.0,0.0,0.0,1.0,0.0,Gangplank,1
0.5377055914764738,0.5226018713649901,0.0,0.05556336366255385,0.7726627487243027,0.09144021145786696,0.2389805040886461,0.0,0.0,0.0,1.0,0.0,Garen,1
0.4673558408660444,0.6720794394748196,0.392107019933718,0.06964964982383476,0.9144448864551398,0.7215189693274281,0.21774814945552035,0.0,0.0,0.0,1.0,0.0,Gnar,2
0.44015335678913897,0.7252966931049404,0.8219528809607948,0.1005220940242963,0.196093463464598,0.5655571758124092,0.0,0.0,1.0,0.0,0.0,0.0,Gragas,14
0.5380114550756439,0.626493720176268,0.11225178729879459,0.15073439446629977,0.8560512753693421,0.8198918057047584,0.0,0.0,1.0,0.0,0.0,0.0,Graves,7
0.7835634143187381,0.6491688230395143,0.8695045913581838,0.05535268993730791,0.3837449486990137,0.48664209898723926,0.5675019115284727,0.0,0.0,0.0,1.0,0.0,Gwen,0
0.48915052865231157,0.8639890289038541,0.2990977324639782,0.0907779984010358,0.7378049000764882,0.7527220323140169,0.0,0.0,1.0,0.0,0.0,0.0,Hecarim,7
0.4400547815221071,0.4150130978442798,0.9614924819281849,0.06295723193952432,0.10277774874161161,0.8282898493338857,0.15757015109466543,0.0,0.0,1.0,0.0,0.0,Heimerdinger,11
0.4537968761459764,0.3650277013781488,0.9237665319511781,0.05477280023386896,0.13030057239988163,0.7677760208022149,0.0,0.0,0.0,1.0,0.0,0.0,Hwei,11
0.4654612460252715,0.8150799613071246,0.154345647315348,0.025709120644822198,1.0,0.8210694236155701,0.29017603634298694,0.0,0.0,0.0,1.0,0.0,Illaoi,2
0.5971416167968924,0.6730771598460008,0.5052650964663763,0.03905242994862326,0.8448441358983902,0.9277544309603566,0.20747056435241576,0.0,0.0,0.0,1.0,0.0,Irelia,2
0.31710463608958006,0.23772171856296997,0.49095859509086937,0.16458459729585523,0.31771017574041693,0.24373438116482482,0.0,0.0,1.0,0.0,0.0,0.0,Ivern,9
0.15511952898945996,0.22605797074853196,0.5762704977602136,0.9103366124281608,0.12396609006193071,0.12869123113049363,0.0,0.0,0.0,0.0,0.0,1.0,Janna,3
0.43043970692002775,0.721929591449671,0.1756564705410661,0.1403163991991774,0.7651246434372466,0.7681924771361825,0.0,0.0,1.0,0.0,0.0,0.0,JarvanIV,7
0.5088127042178392,0.6077176973911647,0.5927867939413596,0.040915973464600686,0.7664267332935426,0.816370057856302,0.2906712172923777,0.0,0.0,0.0,1.0,0.0,Jax,2
0.5941738883121273,0.30575258043050296,0.390095143422713,0.09405251887774617,0.9087335297935215,0.2612607068125001,0.1851952660157143,0.0,0.0,0.0,1.0,0.0,Jayce,1
0.6132442557674485,0.2795810424493063,0.1387856038110713,0.052318767345033795,0.9033144629836406,0.2782926784200997,0.17981878616823577,1.0,0.0,0.0,0.0,0.0,Jhin,5
0.5748812018504105,0.29349603208654296,0.1259065968864591,0.054845941082050265,0.8984451692851758,0.3835094304273814,0.21425576519916142,1.0,0.0,0.0,0.0,0.0,Jinx,5
0.4268492287510951,0.7159591401070786,0.37912795941262156,0.02812214265523788,0.8333918988407722,0.6560664924318667,0.1978894541995972,0.0,0.0,0.0,1.0,0.0,KSante,2
0.6722692880278156,0.3052309036302848,0.5506196134677191,0.06675556268498009,0.757066982637846,0.43374999551117216,0.19252144327021448,1.0,0.0,0.0,0.0,0.0,Kaisa,5
0.6719937771132984,0.3588835970504798,0.3019368925694663,0.08421583936552995,0.8590158557834544,0.4408224781212662,0.19246704331450096,1.0,0.0,0.0,0.0,0.0,Kalista,5
0.2148247524939796,0.23150789952943845,0.744810792551944,0.8754854857447841,0.09528266409844943,0.2234382536464199,0.0,0.0,0.0,0.0,0.0,1.0,Karma,3
0.6499931665410732,0.7010239002829739,1.0,0.08741284393847674,0.0,0.8280883040523774,0.0,0.0,1.0,0.0,0.0,0.0,Karthus,14
0.49545848513480784,0.5957049980330481,0.8236598626631483,0.020747003733805947,0.20615593343414285,0.6405501630267345,0.0,0.0,0.0,1.0,0.0,0.0,Kassadin,11
0.5540821339825034,0.4877110931003052,0.8824520926192507,0.041042630240861855,0.15845373867920443,0.8581468756699377,0.0,0.0,0.0,1.0,0.0,0.0,Katarina,11
0.8667251025967209,0.5132335476769966,0.8751475088203358,0.06648602159559469,0.5737117392979076,0.5488556666635159,0.5269399329724156,0.0,0.0,0.0,1.0,0.0,Kayle,0
0.5033384245381753,0.7778456347864003,0.10054792969086163,0.1068042322331272,0.8434256644558804,0.8409860309424813,0.0,0.0,1.0,0.0,0.0,0.0,Kayn,7
0.45255705093461057,0.44714323235252273,0.8997769082295621,0.049086311906401725,0.2478518367946112,0.8210268767220513,0.11783052690141542,0.0,0.0,0.0,1.0,0.0,Kennen,11
0.5472651841267141,0.7184735393468833,0.14238771333350914,0.14674031940657484,0.8328634383215261,0.8219685943698418,0.0,0.0,1.0,0.0,0.0,0.0,Khazix,7
0.5026095754492669,0.6819458941151639,0.3501180217320994,0.14382797059919272,0.7941764909643932,0.9228743667413948,0.0,0.0,1.0,0.0,0.0,0.0,Kindred,7
0.483605316995301,0.8144026198262269,0.0,0.04200515257578913,0.9392092515119046,0.8621858718672619,0.29896297186243537,0.0,0.0,0.0,1.0,0.0,Kled,2
0.6205302311501788,0.33211537983406153,0.6708755610247209,0.05148143771511582,0.7184722333481184,0.3911818070307578,0.19203307027433295,1.0,0.0,0.0,0.0,0.0,KogMaw,5
0.5018894781827131,0.44399796680166514,0.86767424209907,0.0709884296062061,0.1900784953523577,0.617729825281104,0.0,0.0,0.0,1.0,0.0,0.0,Leblanc,11
0.46046410318322517,0.7750407738849774,0.30077176272426365,0.17751445587547623,0.7476260680946757,0.7503124608203279,0.0,0.0,1.0,0.0,0.0,0.0,LeeSin,7
0.11393083665395354,0.4940084874490322,0.5622247106066585,0.7101552911032148,0.33171313510396294,0.8552588798534624,0.0,0.0,0.0,0.0,0.0,1.0,Leona,10
0.5548189222621954,0.9037457316733801,0.7901298184344583,0.12794890177633145,0.1005670674459575,0.46665545174104317,0.0,0.0,1.0,0.0,0.0,0.0,Lillia,14
0.4658942717201485,0.44783754141909515,0.8722576756099295,0.0750109560577418,0.1495398350109412,0.7437370231665668,0.0,0.0,0.0,1.0,0.0,0.0,Lissandra,11
0.6115954236714156,0.3201620255775828,0.27913560109157015,0.07893956878047809,0.8865564136391183,0.4016338775934116,0.1917088726317764,1.0,0.0,0.0,0.0,0.0,Lucian,5
0.1261402585191776,0.2025521198398953,0.48728157043810294,0.8599944801349385,0.12505072139340967,0.16398480544035227,0.0,0.0,0.0,0.0,0.0,1.0,Lulu,3
0.3099300753681471,0.16434630825442864,0.8360752070270516,0.7995957529751823,0.11490817315837726,0.22714580481543284,0.0,0.0,0.0,0.0,0.0,1.0,Lux,3
0.28996796458456525,0.3637713272413995,0.710482044674839,0.037782101416887315,0.39192543318622025,0.15778136580958435,0.0,0.0,0.0,0.0,1.0,0.0,Malphite,9
0.5224480890539973,0.3655738212981971,0.896706649519196,0.06819467066085913,0.06857075903986637,0.7430337500756323,0.14785879629629628,0.0,0.0,1.0,0.0,0.0,Malzahar,11
0.16787760749732816,0.5726955371396648,0.6759901619024958,0.7343689738203849,0.2019740425774727,0.8127361537018849,0.0,0.0,0.0,0.0,0.0,1.0,Maokai,10
0.5284420624174068,0.6872383027071852,0.09931319123919741,0.11758108786749487,0.7584680129956469,0.9176670109281685,0.0,0.0,1.0,0.0,0.0,0.0,MasterYi,7
0.09684804371828798,0.19083201895828678,0.40746701484913245,0.8324389120097551,0.11894523607109914,0.04463427571875661,0.0,0.0,0.0,0.0,0.0,1.0,Milio,3
0.653528203062353,0.289170651645197,0.142525925084949,0.08563692270623569,0.919701783721252,0.37385729427421144,0.19246704331450096,1.0,0.0,0.0,0.0,0.0,MissFortune,5
0.4273862410272268,0.708647895606276,0.26431763553013465,0.1377520575174627,0.7697319816964605,0.758531609384463,0.0,0.0,1.0,0.0,0.0,0.0,MonkeyKing,7
0.7893616856917178,0.6888472908854143,0.9741266914774518,0.0550069833323765,0.3716911652272804,0.34876803802488504,0.39751069622714896,0.0,0.0,0.0,1.0,0.0,Mordekaiser,0
0.2769222039807394,0.27509738439422077,0.7860030891941444,0.8122632686327279,0.10520932795008275,0.17987142639776327,0.0,0.0,0.0,0.0,0.0,1.0,Morgana,3
0.6714937961553706,0.41180406942671416,0.0,0.06749386956313119,0.9657830506017413,0.2859197468986191,0.1579354041106475,0.0,0.0,1.0,0.0,0.0,Naafiri,1
0.16141063785910315,0.19630876482554865,0.6133817944459657,0.8384462955936155,0.10665927566955358,0.14789841476618104,0.0,0.0,0.0,0.0,0.0,1.0,Nami,3
0.42039420901920443,0.8124563961200029,0.4572166324227602,0.0,0.7827812348401578,0.5923375356861469,0.2185165024533593,0.0,0.0,0.0,1.0,0.0,Nasus,2
0.12047675441271688,0.4665073926345403,0.5100847879859403,0.6838580985592664,0.32520240396634825,0.9346752531779641,0.0,0.0,0.0,0.0,0.0,1.0,Nautilus,10
0.4297504595060979,0.42154430191900677,0.8834666306498684,0.06885213098879073,0.16900910506419836,0.7085823668130683,0.1462717552103027,0.0,0.0,1.0,0.0,0.0,Neeko,11
0.5221327040062743,0.7213920095367964,0.8013400802771666,0.164378061009264,0.1402785901668816,0.647341544806129,0.0,0.0,1.0,0.0,0.0,0.0,Nidalee,14
0.6373403411922683,0.3737830377878534,0.0,0.04870424846445601,0.8397285881924546,0.40976303001867276,0.2135841170323929,1.0,0.0,0.0,0.0,0.0,Nilah,5
0.5115343377005116,0.7662152211997602,0.17839688338581322,0.12106536312033944,0.8272201075603275,0.773781734065481,0.0,0.0,1.0,0.0,0.0,0.0,Nocturne,7
0.45676242940742917,0.8050316403590171,0.7570651117848552,0.09030663927856694,0.13509851361630476,0.7212842763099616,0.0,0.0,1.0,0.0,0.0,0.0,Nunu,14
0.5611267740584034,0.6718081499871011,0.0,0.027537836642163194,0.8823360252315253,0.9037949784077631,0.3302633704960414,0.0,0.0,0.0,1.0,0.0,Olaf,2
0.44890152303449116,0.35966095864699826,0.8790980642158212,0.061957065976617376,0.13019995158337072,0.7094409512345391,0.0,0.0,0.0,1.0,0.0,0.0,Orianna,11
0.35426495391491153,0.8067678351406253,0.7571710520819541,0.030042786562847396,0.5499875823248653,0.5505114944942068,0.11163810166007035,0.0,0.0,0.0,1.0,0.0,Ornn,14
0.37400985040057644,0.41292806606427424,0.08060298599443427,0.8293339031322154,0.8603692008863133,0.7021262877606835,0.0,0.0,0.0,0.0,0.0,1.0,Pantheon,13
0.4559582427586413,0.4886401671640871,0.32551614658206146,0.12185156004961224,0.7736423406081396,0.0,0.14709268854346574,0.0,1.0,0.0,0.0,0.0,Poppy,1
0.3596080489796349,0.36660776213384805,0.0,1.0,0.6941873884669505,0.6922806423203188,0.0,0.0,0.0,0.0,0.0,1.0,Pyke,13
0.6318382487679366,0.3735830708726582,0.24979752835073427,0.07557240422353717,0.9322367920837857,0.29926479844631226,0.16156826455937612,0.0,0.0,1.0,0.0,0.0,Qiyana,1
0.5618394582600488,0.3469074089874919,0.13583012931398453,0.11618073482675575,0.9098792347383617,0.2620057285950057,0.2032012760986486,0.0,0.0,0.0,1.0,0.0,Quinn,1
0.1403187379668434,0.28306750583077667,0.46170662181992433,0.957021105393074,0.15894217650887776,0.16640674714050846,0.0,0.0,0.0,0.0,0.0,1.0,Rakan,3
0.4145526954142367,0.6959644822233486,0.7325565394530831,0.09260247351553615,0.29619398510928446,0.5254949909700264,0.0,0.0,1.0,0.0,0.0,0.0,Rammus,14
0.4544556035155479,0.8036985688192824,0.0,0.10636011589735588,0.772746492396612,0.7900084304011232,0.0,0.0,1.0,0.0,0.0,0.0,RekSai,7
0.10733964020161724,0.4564816082160498,0.46676437059434195,0.7144439864175856,0.23647480310357655,0.9468741180025251,0.0,0.0,0.0,0.0,0.0,1.0,Rell,10
0.16456775159668785,0.22457748895452334,0.5052594083939268,0.9173425865346116,0.16216634382405892,0.2373175924124969,0.0,0.0,0.0,0.0,0.0,1.0,Renata,3
0.4807014938841123,0.7776679628388179,0.33985954875740243,0.05215439306497646,0.8657860152924531,0.7768920702292368,0.2069663831510733,0.0,0.0,0.0,1.0,0.0,Renekton,2
0.5406334165140216,0.7284001718738292,0.1558997931802521,0.12185574896176588,0.7945282966262528,0.9282991005475949,0.0,0.0,1.0,0.0,0.0,0.0,Rengar,7
0.5636499289186374,0.3958551650347397,0.0,0.05653785187779273,0.8781919402566225,0.25604949139900984,0.19737376829652545,0.0,0.0,0.0,1.0,0.0,Riven,1
0.4823787233282842,0.4866482712990678,0.9258772686906327,0.044499808401945895,0.12537615686638498,0.8206767415704012,0.0,0.0,0.0,0.0,1.0,0.0,Rumble,11
0.47319958120917216,0.5498559619448948,0.8687754235711397,0.0599248097728205,0.13265300625752585,0.664527010138318,0.13407893742278681,0.0,0.0,1.0,0.0,0.0,Ryze,11
0.6895366536529857,0.3558198455675251,0.2820968038571253,0.04715158381110718,0.8665791568569443,0.4392363223940654,0.1772459243843219,1.0,0.0,0.0,0.0,0.0,Samira,5
0.3263211303170129,0.7303735935957848,0.4974781144979147,0.12930959283496565,0.5641870446751305,0.8030672735767306,0.0,0.0,1.0,0.0,0.0,0.0,Sejuani,7
0.3649024180978654,0.3022214947961006,0.013797904563023544,0.7729216747379924,0.8743631499843523,0.5072639480227181,0.13859506373745595,0.0,0.0,0.0,0.0,1.0,Senna,13
0.2466657237471354,0.20519541091217353,0.6936344100647319,0.778645644809552,0.17801725300701904,0.21031432941527461,0.0,0.0,0.0,0.0,0.0,1.0,Seraphine,3
0.4778244692080612,0.7706559218131508,0.014220326198391087,0.036758762689107216,0.898441481411971,0.8132541555504826,0.3030842230130486,0.0,0.0,0.0,1.0,0.0,Sett,2
0.5276151403492285,0.5969474937699205,0.5103089434347343,0.1340503624470647,0.7112666409432704,0.8427651066111513,0.0,0.0,1.0,0.0,0.0,0.0,Shaco,7
0.37857653673052416,0.6949267844606991,0.5793456095814682,0.03360452560939073,0.7027545841506255,0.6228953618742953,0.16485209105115345,0.0,0.0,0.0,1.0,0.0,Shen,2
0.5561453342634467,0.7306281380772499,0.7560836429130868,0.15276356010921047,0.3408173568505793,0.6368557453940196,0.0,0.0,1.0,0.0,0.0,0.0,Shyvana,14
0.48460041824588523,0.7566139431767348,0.8874845449936163,0.06129821394622281,0.09828054064577196,0.7438332514788835,0.14179674564902855,0.0,0.0,0.0,1.0,0.0,Singed,14
0.4737164351050629,0.9566666795066598,0.5160315096945964,0.014969634494577305,0.7679692104971326,0.8194995518842844,0.2588658461192604,0.0,0.0,0.0,1.0,0.0,Sion,2
0.5846537902689664,0.2878399528179443,0.02932706969918486,0.08129228822717924,0.9085096354327699,0.28741103163373694,0.2138526074372105,1.0,0.0,0.0,0.0,0.0,Sivir,5
0.38942388407432227,0.674354555288214,0.3259695287743073,0.11647668865972063,0.6099712700691913,0.7783702429243669,0.0,0.0,1.0,0.0,0.0,0.0,Skarner,7
0.6082041347538613,0.2891027086798589,0.3956165341880535,0.0526823509646977,0.8890753844939205,0.35682862729244474,0.1737208907020228,1.0,0.0,0.0,0.0,0.0,Smolder,5
0.1918817380522953,0.2456255301538073,0.5935659183387554,0.8123706359691879,0.21923500838459364,0.13977668827579842,0.0,0.0,0.0,0.0,0.0,1.0,Sona,3
0.09402275506245972,0.17229974640964207,0.452254126156055,0.7947016549982988,0.06384454352281704,0.14152513589858418,0.0,0.0,0.0,0.0,0.0,1.0,Soraka,3
0.19931262350376378,0.6279803501881354,0.7915933015542276,0.6753367287785508,0.1646906686044335,0.8881792876530896,0.0,0.0,0.0,0.0,0.0,1.0,Swain,10
0.45209205210875303,0.5932551164252844,0.8848194253096202,0.04788489334444232,0.05409800542577847,0.8686943744531057,0.0,0.0,0.0,1.0,0.0,0.0,Sylas,11
0.556026263795429,0.3375700314049328,0.8762232614575842,0.0723219027778014,0.10765205360459112,0.7541596494945649,0.0,0.0,0.0,1.0,0.0,0.0,Syndra,11
0.3724860893106898,0.9570734254991995,0.8131066257312236,0.06541498778913507,0.42963764190145115,0.5192436360796243,0.1403653344320835,0.0,0.0,0.0,1.0,0.0,TahmKench,14
0.5705079148594311,0.4122377852471752,0.8955559361506051,0.09713474691898319,0.09549413905551751,0.7963557347299197,0.0,0.0,0.0,1.0,0.0,0.0,Taliyah,11
0.6391465395641671,0.43077816279658565,0.0,0.07154710546651472,0.9285922986548715,0.2549477854883312,0.16103624036221592,0.0,0.0,1.0,0.0,0.0,Talon,1
0.12013184029101859,0.5192432584360813,0.44915198129366124,0.6377599574577187,0.26222054295065855,0.8392573247853636,0.0,0.0,0.0,0.0,0.0,1.0,Taric,10
0.44470764856854406,0.4297815769313121,0.9159976901603588,0.0634574995708628,0.30900709941833315,0.8520175614409985,0.1584127807870145,0.0,0.0,0.0,1.0,0.0,Teemo,11
0.12013776787243946,0.4646070528078198,0.5720747086451416,0.7046781092031457,0.15912085045101543,0.9396567497910431,0.0,0.0,0.0,0.0,0.0,1.0,Thresh,10
0.6047534106078577,0.3291865584134882,0.25357927967176586,0.07303070156124153,0.8298119935442856,0.40574692436260595,0.23397446934300659,1.0,0.0,0.0,0.0,0.0,Tristana,5
0.8964034740571156,0.6736313623225654,0.2789917315330684,0.05953083866678832,0.8942216705817199,0.2662583838361804,1.0,0.0,0.0,0.0,1.0,0.0,Trundle,4
1.0,0.6697207105433127,0.04284594618099019,0.06570685059810646,0.9792775673776027,0.17281263524369572,0.8442792234613797,0.0,0.0,0.0,1.0,0.0,Tryndamere,4
0.562372219946615,0.47158790198013467,0.8195082615788783,0.05423563749750321,0.2197724690564154,0.8353540447823864,0.14633447880870562,0.0,0.0,1.0,0.0,0.0,TwistedFate,11
0.6125482346480915,0.3167192017600081,0.2079812349334571,0.056953797346584095,0.8698112319959015,0.3944393789470116,0.18651338198492334,1.0,0.0,0.0,0.0,0.0,Twitch,5
0.45746025043767663,0.7212558261916577,0.736209988227871,0.11035212558807458,0.40045778749175254,0.5393910832993829,0.0,0.0,1.0,0.0,0.0,0.0,Udyr,14
0.5794658299900125,0.4380915892157641,0.0,0.08457636624706064,0.8824493478693707,0.22122217272197248,0.22021152944830608,0.0,0.0,0.0,1.0,0.0,Urgot,1
0.6143978753685062,0.28130849639720895,0.45436421522114734,0.06799236811257256,0.8358589188987875,0.40688462413458665,0.19829258828094684,1.0,0.0,0.0,0.0,0.0,Varus,5
0.6118726173023938,0.3265374932252601,0.16731444013029573,0.06617014852354788,0.8198548734326896,0.36910062442041736,0.19246704331450096,1.0,0.0,0.0,0.0,0.0,Vayne,5
0.5287061236685806,0.3701347245390026,0.8924677459713964,0.05150561975692064,0.07275040783770836,0.7926287444402825,0.12894272016149383,0.0,0.0,1.0,0.0,0.0,Veigar,11
0.3268057997230839,0.2020786561476149,0.8367831276670377,0.8379499262174578,0.05453106831259813,0.21264775649687756,0.0,0.0,0.0,0.0,0.0,1.0,Velkoz,3
0.47254409874727543,0.3690330321374812,0.9038142008772861,0.06109281648706527,0.17652269543131344,0.8128841312771202,0.0,0.0,0.0,1.0,0.0,0.0,Vex,11
0.4610252149495941,0.6766580188430454,0.0,0.13233729677927245,0.8415846083435039,0.7748278764064517,0.0,0.0,1.0,0.0,0.0,0.0,Vi,7
0.5085113379144842,0.7037385862912682,0.21425935261254103,0.13109947190189114,0.8039556031599795,0.8193875579196537,0.0,0.0,1.0,0.0,0.0,0.0,Viego,7
0.5153843009325122,0.3640288458305844,0.950541478802754,0.06547933374989279,0.07515941255531838,0.753596265830098,0.0,0.0,0.0,1.0,0.0,0.0,Viktor,11
0.4309506518003436,0.6061761681609263,0.8626302631224756,0.02130032383583827,0.10812339800773191,0.5816190215552586,0.0,0.0,0.0,1.0,0.0,0.0,Vladimir,11
0.43977727247102316,0.7146866240916537,0.6047462962209393,0.03706157329081938,0.7162147594489158,0.8774111672648333,0.25049019607843137,0.0,0.0,0.0,1.0,0.0,Volibear,2
0.5119815796105579,0.8673719790275958,0.6076648498172057,0.10201982471686304,0.5495033540446479,0.6214108192954965,0.0,0.0,1.0,0.0,0.0,0.0,Warwick,14
0.5738660703838323,0.3102416539058741,0.02001756079194167,0.0700246884657533,0.9054934111582174,0.3789617191517341,0.20546843586650582,1.0,0.0,0.0,0.0,0.0,Xayah,5
0.37642080786622756,0.1805643856789062,0.9149214880445176,0.7653745105605436,0.06306706839867987,0.20576282373356147,0.0,0.0,0.0,0.0,0.0,1.0,Xerath,3
0.4470090925477834,0.8797826660407386,0.175736817646506,0.1346825535803163,0.8318299518235415,0.8117012736529511,0.0,0.0,1.0,0.0,0.0,0.0,XinZhao,7
0.6242417508940394,0.38268409448864016,0.20650315077853115,0.074274510218064,0.870136201403643,0.33381887886585127,0.19533639143730888,0.0,0.0,1.0,0.0,0.0,Yasuo,1
0.5952167180679219,0.4117382698250583,0.42004722507071635,0.05644651730737038,0.8084053645869593,0.23554387107283664,0.19127830806662927,0.0,0.0,1.0,0.0,0.0,Yone,1
0.8944000133049469,0.47735203828860406,0.5920963677237141,0.05091301595852832,0.8701423718884094,0.16407763823512533,0.9090504780965089,0.0,0.0,0.0,1.0,0.0,Yorick,4
